clinical_c,gene_c,delta_c,clinical_brier3,gene_brier3,delta_brier3,clinical_calibration_slope,gene_calibration_slope,simulation,fold,selected_gene
0.7535748331744518,0.7535748331744518,0,0.1784216802168961,0.1784216802168961,0,0.9380207019832303,0.9380207019832303,17,2,NA
0.7079934747145188,0.7079934747145188,0,0.14791701822639594,0.14791701822639594,0,0.8184606795159173,0.8184606795159173,18,3,NA
0.7262678803641092,0.7262678803641092,0,0.11989762075601271,0.11989762075601271,0,1.3034140908807215,1.3034140908807215,19,4,NA
0.676317743132888,0.676317743132888,0,0.11545788752407622,0.11545788752407622,0,0.7159389189680578,0.7159389189680578,20,5,NA
0.6928236083165661,0.6928236083165661,0,0.15235641537942857,0.15235641537942857,0,0.8229562726811732,0.8229562726811732,21,1,NA
0.6033623910336239,0.6033623910336239,0,0.1286430918598188,0.1286430918598188,0,0.4009483912551113,0.4009483912551113,22,2,NA
0.7380818844643858,0.7380818844643858,0,0.1521235192865259,0.1521235192865259,0,1.0561806780768428,1.0561806780768428,23,3,NA
0.6573033707865168,0.6573033707865168,0,0.12135849696318517,0.12135849696318517,0,0.5501830010845845,0.5501830010845845,24,4,NA
0.6282527881040892,0.6282527881040892,0,0.1286958538780378,0.1286958538780378,0,0.8287351759486382,0.8287351759486382,25,5,NA
0.6557591623036649,0.6557591623036649,0,0.1419277198708103,0.1419277198708103,0,0.9321089204313237,0.9321089204313237,26,1,NA
0.8068709377901578,0.8068709377901578,0,0.10283479211315873,0.10283479211315873,0,0.9590497008096099,0.9590497008096099,27,2,NA
0.7442046362909672,0.7442046362909672,0,0.11001310212645919,0.11001310212645919,0,0.8173334905027546,0.8173334905027546,28,3,NA
0.7769740807715491,0.7769740807715491,0,0.12514057198217707,0.12514057198217707,0,1.0950259453896818,1.0950259453896818,29,4,NA
0.827906976744186,0.827906976744186,0,0.08967726043315345,0.08967726043315345,0,1.1211658988866384,1.1211658988866384,30,5,NA
0.7737760270118177,0.7737760270118177,0,0.1293539912296354,0.1293539912296354,0,0.9981474811948773,0.9981474811948773,31,1,NA
0.689922480620155,0.689922480620155,0,0.13822245067086322,0.13822245067086322,0,0.7874949909300527,0.7874949909300527,32,2,NA
0.7372093023255815,0.7372093023255815,0,0.14335952400232777,0.14335952400232777,0,1.1149136648600941,1.1149136648600941,33,3,NA
0.6816720257234726,0.6816720257234726,0,0.07711250985796458,0.07711250985796458,0,0.9727710583900756,0.9727710583900756,34,4,NA
0.8083538083538084,0.8083538083538084,0,0.09946430464320564,0.09946430464320564,0,0.8850648320656129,0.8850648320656129,35,5,NA
0.7411285631180919,0.7411285631180919,0,0.11526213298902878,0.11526213298902878,0,0.9317018105715182,0.9317018105715182,36,1,NA
0.7596223674655047,0.7596223674655047,0,0.10880763847171278,0.10880763847171278,0,1.0110674453453137,1.0110674453453137,37,2,NA
0.7172413793103448,0.7172413793103448,0,0.13582168398780708,0.13582168398780708,0,1.072340827126533,1.072340827126533,38,3,NA
0.7054329371816639,0.7054329371816639,0,0.10912525595640994,0.10912525595640994,0,0.6457044742247937,0.6457044742247937,39,4,NA
0.7797956867196367,0.7797956867196367,0,0.0896505142825218,0.0896505142825218,0,1.0227253460656744,1.0227253460656744,40,5,NA
0.8027210884353742,0.8027210884353742,0,0.14922893351080313,0.14922893351080313,0,1.3046666771445106,1.3046666771445106,41,1,NA
0.6231541642055523,0.6231541642055523,0,0.17674414693858498,0.17674414693858498,0,0.351238405805524,0.351238405805524,42,2,NA
0.6597938144329897,0.6597938144329897,0,0.16017429092033336,0.16017429092033336,0,0.7570029528452129,0.7570029528452129,43,3,NA
0.691793893129771,0.691793893129771,0,0.09468049814206725,0.09468049814206725,0,0.5640957422368572,0.5640957422368572,44,4,NA
0.7835903083700441,0.7835903083700441,0,0.13227372484836736,0.13227372484836736,0,1.1807265088387466,1.1807265088387466,45,5,NA
0.8201438848920863,0.8201438848920863,0,0.12542151185743852,0.12542151185743852,0,0.9117002480841003,0.9117002480841003,46,1,NA
0.7327478042659975,0.7327478042659975,0,0.1447118047863685,0.1447118047863685,0,0.8990613585823867,0.8990613585823867,47,2,NA
0.775355871886121,0.775355871886121,0,0.15065959803488763,0.15065959803488763,0,1.164469156496226,1.164469156496226,48,3,NA
0.751937984496124,0.751937984496124,0,0.11452347567877957,0.11452347567877957,0,0.8446242869029921,0.8446242869029921,49,4,NA
0.7488839285714286,0.7488839285714286,0,0.08855437669597409,0.08855437669597409,0,0.6930606436375779,0.6930606436375779,50,5,NA
