repeat_id,symbol,n_tested,clinical_c_index,clinical_gene_c_index,delta_c_index
6,CYFIP2,517,0.7412403386087596,0.7658998895841,0.02465955097534045
6,CRYL1,517,0.7412403386087596,0.7666912035333088,0.025450864924549177
6,HHLA2,517,0.7412403386087596,0.761152005888848,0.01991166728008842
6,DDC,517,0.7412403386087596,0.7564041221935959,0.015163783584836277
6,KL,517,0.7412403386087596,0.7540117776959883,0.012771439087228664
6,PANK1,517,0.7412403386087596,0.7652741994847259,0.024033860875966262
6,IQGAP2,517,0.7412403386087596,0.760691939639308,0.019451601030548438
6,ACADM,517,0.7412403386087596,0.7568457857931542,0.015605447184394605
6,FUT6,517,0.7412403386087596,0.7569562016930438,0.015715863084284187
6,CLCN5,517,0.7412403386087596,0.7599926389400073,0.01875230033124775
6,C1QTNF6,517,0.7412403386087596,0.7538277511961722,0.012587412587412583
6,CADPS2,517,0.7412403386087596,0.7423997055576003,0.0011593669488406677
6,TEK,517,0.7412403386087596,0.7493559072506442,0.008115568641884563
6,EMCN,517,0.7412403386087596,0.7488406330511593,0.007600294442399735
6,HIBCH,517,0.7412403386087596,0.7502392344497608,0.00899889584100122
6,TCIRG1,517,0.7412403386087596,0.7575450864924549,0.016304747883695292
6,PODXL,517,0.7412403386087596,0.7504232609495767,0.009182922340817079
6,LRBA,517,0.7412403386087596,0.755483989694516,0.014243651085756426
6,GRAMD1A,517,0.7412403386087596,0.755668016194332,0.014427677585572396
6,IFFO1,517,0.7412403386087596,0.7521347073978653,0.010894368789105657
6,ACAT1,517,0.7412403386087596,0.7546558704453441,0.013415531836584504
6,DBT,517,0.7412403386087596,0.7508833271991167,0.00964298859035706
6,TNFAIP2,517,0.7412403386087596,0.7511961722488039,0.009955833640044265
6,FHOD1,517,0.7412403386087596,0.7449208686050791,0.003680529996319515
7,CYFIP2,517,0.737707029812293,0.7631762973868237,0.02546926757453072
7,CRYL1,517,0.737707029812293,0.7621641516378359,0.024457121825542938
7,HHLA2,517,0.737707029812293,0.763801987486198,0.026094957673905017
7,DDC,517,0.737707029812293,0.756624953993375,0.01891792418108207
7,KL,517,0.737707029812293,0.7560360691939639,0.018329039381670964
7,PANK1,517,0.737707029812293,0.7656422524843578,0.02793522267206483
7,IQGAP2,517,0.737707029812293,0.7585020242914979,0.020794994479204965
7,ACADM,517,0.737707029812293,0.7623665807876334,0.02465955097534045
7,FUT6,517,0.737707029812293,0.7558152373941848,0.0181082075818918
7,CLCN5,517,0.737707029812293,0.7619801251380198,0.024273095325726857
7,C1QTNF6,517,0.737707029812293,0.754527051895473,0.01682002208318001
7,CADPS2,517,0.737707029812293,0.7505336768494664,0.0128266470371734
7,TEK,517,0.737707029812293,0.751601030548399,0.013894000736106027
7,EMCN,517,0.737707029812293,0.7512697828487302,0.01356275303643728
7,HIBCH,517,0.737707029812293,0.7555576002944424,0.01785057048214944
7,TCIRG1,517,0.737707029812293,0.7579683474420317,0.020261317629738707
7,PODXL,517,0.737707029812293,0.7529076186970924,0.01520058888479947
7,LRBA,517,0.737707029812293,0.7573794626426205,0.01967243283032749
7,GRAMD1A,517,0.737707029812293,0.7574162679425838,0.019709238130290796
7,IFFO1,517,0.737707029812293,0.7540485829959513,0.016341553183658375
7,ACAT1,517,0.737707029812293,0.7557416267942584,0.01803459698196541
