accession,symbol,log2FoldChange,log2fc_ci_low,log2fc_ci_high,AveExpr,t,pvalue,padj,B,significant
GSE53757,AAGAB,-0.5346791689859277,-0.698552692678068,-0.37080564529378746,7.2868398801181815,-6.4488468617692645,1.582865730648958e-9,6.257078078308252e-9,10.742618958949633,FALSE
GSE53757,TSKU,-0.7473572727351963,-0.976431099462477,-0.5182834460079155,9.079094820514994,-6.44837649306609,1.5866840101042752e-9,6.271088296974576e-9,10.740254199226728,FALSE
GSE53757,P4HA3,1.1611752653303091,0.8052057716273765,1.5171447590332416,4.545792212016578,6.4473698971326705,1.5948856780185553e-9,6.302415252688177e-9,10.735193898598775,TRUE
GSE53757,LGALS12,1.7236726490631833,1.1951635436888803,2.252181754437486,4.759896981136324,6.446142595615885,1.6049421245544856e-9,6.341059542359977e-9,10.72902466977458,TRUE
GSE53757,ACTR3C,-0.6198044766308213,-0.8098619815009364,-0.4297469717607062,8.357811464048762,-6.445658275556352,1.6089277746787984e-9,6.355709165167629e-9,10.726590335423998,FALSE
GSE53757,KCNMB1,0.7674217917482724,0.5320906316541378,1.002752951842407,6.647438027293731,6.445435747959413,1.6107623028243754e-9,6.361857671089541e-9,10.725471880469948,FALSE
GSE53757,MIR7114,-0.7022135995049549,-0.9176097198402573,-0.48681747916965246,9.109848501500538,-6.443605615032396,1.6259283284266166e-9,6.420648973835172e-9,10.716274184421403,FALSE
GSE53757,LOC100506834,-0.9185687956214014,-1.200338111107392,-0.6367994801354107,5.0764427693097085,-6.443407273698919,1.6275803715022562e-9,6.426063658321246e-9,10.715277467374209,FALSE
GSE53757,FEM1B,0.3417630007828621,0.2369173191673699,0.4466086823983543,8.533436234410976,6.442762002904653,1.6329664630003284e-9,6.446216817364996e-9,10.712034930248409,FALSE
GSE53757,MIR29B2,-0.7324012363202832,-0.957112167214597,-0.5076903054259694,9.611196100317349,-6.4420258288311185,1.6391327585493698e-9,6.46944238668442e-9,10.70833581605889,FALSE
GSE53757,HOOK3,0.32805015104586027,0.2273811397485685,0.42871916234315205,7.970970386397446,6.440832879610215,1.6491737713719074e-9,6.5079503085528186e-9,10.702342002396188,FALSE
GSE53757,ARMC5,-0.5447147891277302,-0.7118742284791364,-0.37755534977632393,8.03766658572892,-6.440741256917837,1.6499474556811704e-9,6.509880632175406e-9,10.701881681816692,FALSE
GSE53757,ICMT,-0.48302434659376897,-0.6312734418118215,-0.3347752513757164,8.2167670253586,-6.439832360245303,1.6576417805853256e-9,6.539111024102112e-9,10.69731549993845,FALSE
GSE53757,DHRSX,-0.4098136250762494,-0.5355964948060956,-0.2840307553464032,9.002248609638773,-6.439653299376961,1.6591617920601791e-9,6.543978935069281e-9,10.696415962802801,FALSE
GSE53757,RP11-90P13.1,-1.6863607028463001,-2.203967064556429,-1.1687543411361712,5.4280306212982685,-6.439445319637815,1.6609290125256538e-9,6.549820028711989e-9,10.695371165064861,TRUE
GSE53757,ZNF224,0.38967105249286194,0.2700647852853415,0.5092773197003824,8.062706519660995,6.4393465698049415,1.6617687464333886e-9,6.552002226158182e-9,10.694875096343255,FALSE
GSE53757,DCLRE1C,0.4454824294176449,0.3087301636923858,0.5822346951429039,7.722243420085593,6.438632549796149,1.6678529714061243e-9,6.574858026494164e-9,10.691288349698434,FALSE
GSE53757,ASNS,0.6837281465227326,0.4738092821019512,0.893647010943514,6.186173870647174,6.4376829176813,1.675978857489593e-9,6.605753016255278e-9,10.686518390308981,FALSE
GSE53757,LOC102725188,0.7018357307328834,0.486312523761463,0.9173589377043039,10.45262500733504,6.436340712371687,1.687530455963007e-9,6.649677669622394e-9,10.679777217216932,FALSE
GSE53757,ULK4,-0.5907483661011754,-0.7721588805408509,-0.40933785166149994,6.331578880982026,-6.436320562765411,1.6877044679850194e-9,6.649677669622394e-9,10.679676022541022,FALSE
GSE53757,KBTBD8,0.6005422591117968,0.41608124031824323,0.7850032779053504,6.886549458196308,6.434822360586182,1.7006925507850786e-9,6.699697927335158e-9,10.672152292974813,FALSE
GSE53757,DOK6,-0.8705628912810414,-1.1379766331291572,-0.6031491494329256,7.06001168259712,-6.434488392999889,1.7036011376708992e-9,6.710000693735613e-9,10.670475293771846,FALSE
GSE53757,EPB41L4A,0.5227700303699762,0.36214569553181963,0.6833943652081327,7.817114881476707,6.432753826800908,1.7187867504600814e-9,6.768647306458978e-9,10.661766043427784,FALSE
GSE53757,CYP2R1,0.40171655651908145,0.27828076741007163,0.5251523456280912,6.385441158115705,6.43244713138748,1.7214856069658346e-9,6.778108877538856e-9,10.660226262162011,FALSE
GSE53757,SDHB,-0.4456493660583334,-0.5825856928483214,-0.30871303926834537,8.78135790816429,-6.4323876714296535,1.7220093249492174e-9,6.779004362497952e-9,10.65992774486334,FALSE
GSE53757,MNX1,1.2892359000650375,0.8930368019873871,1.685434998142688,6.147316598523959,6.431562579391857,1.72929287129844e-9,6.8065062610198365e-9,10.655785547703482,TRUE
GSE53757,APOA2,-1.2028208501352138,-1.572521065984986,-0.8331206342854416,4.812797153290098,-6.430560602858553,1.7381786614159356e-9,6.84030405455738e-9,10.650755735642262,TRUE
GSE53757,TENM2,-1.3760471096032811,-1.7990734671768975,-0.9530207520296647,6.966452880194064,-6.429296675314098,1.7494516339409798e-9,6.883482955214036e-9,10.64441157746388,TRUE
GSE53757,ANKRD44,0.628029526512447,0.43495008628793574,0.8211089667369583,7.0483554585677775,6.4289733163123115,1.7523472162917128e-9,6.893690562027921e-9,10.642788620212988,FALSE
GSE53757,IFIT5,0.4010392128857985,0.2777412403541154,0.5243371854174816,9.669617711208412,6.428778991369228,1.7540896065673804e-9,6.899358810084522e-9,10.641813314010674,FALSE
GSE53757,E2F7,0.6567373374772542,0.4547970427574278,0.8586776321970805,5.96324715059401,6.427858592189306,1.7623654468087405e-9,6.930718704534889e-9,10.637194103070966,FALSE
GSE53757,ARHGAP15,1.031800832471814,0.7145209823329493,1.3490806826106787,6.637626771158587,6.427631553984078,1.764412781209046e-9,6.937577665245398e-9,10.636054721904992,TRUE
GSE53757,FANCA,0.5791878093517636,0.4010708982259341,0.7573047204775931,6.116629303672598,6.427052524425595,1.7696448303855312e-9,6.956954247288823e-9,10.633148988724686,FALSE
GSE53757,TP53TG5,-0.9487996734464058,-1.2406287299463692,-0.6569706169464423,4.852396882024072,-6.426042409209945,1.7788087087560554e-9,6.991778604421671e-9,10.628080293836385,FALSE
GSE53757,CYB561,-0.2985626576354138,-0.3904015288366391,-0.20672378643418848,8.972806033070812,-6.425494300108097,1.7838007503004829e-9,7.010196009425464e-9,10.625330101546377,FALSE
GSE53757,TLR6,0.9497884192590984,0.6575774636896585,1.2419993748285383,5.333176090465451,6.424331864040877,1.7944336122533719e-9,7.050771260236501e-9,10.619497892675605,FALSE
GSE53757,ANP32A,0.2552528122201677,0.17668513374022315,0.33382049070011227,10.37805613433552,6.421318426684698,1.8222890484079222e-9,7.158992690173979e-9,10.604381510373154,FALSE
GSE53757,C8orf76,0.3951815425217689,0.2735411767324508,0.516821908311087,8.786954828949705,6.421204871710188,1.823347001420524e-9,7.161919209013149e-9,10.60381195860552,FALSE
GSE53757,SFTA2,-1.6336385896417607,-2.1364910661428453,-1.130786113140676,5.097364235229847,-6.4211524690559685,1.8238354229569598e-9,7.162608046216142e-9,10.60354912722852,TRUE
GSE53757,RP4-758J24.5,-0.5173416930064338,-0.676593981674873,-0.35808940433799474,9.991480498350516,-6.420803652219478,1.827089871002795e-9,7.174157585128531e-9,10.601799627678558,FALSE
GSE53757,OXER1,-0.7066773438422814,-0.9242491250825801,-0.4891055626019828,7.893689806978837,-6.419721569022515,1.837222081780592e-9,7.21270439793067e-9,10.596372748016856,FALSE
GSE53757,KCNK6,0.7053087150781675,0.48811979614585627,0.9224976340104787,6.93286524541516,6.418583250580595,1.847940553738865e-9,7.253539178168679e-9,10.590664384513618,FALSE
GSE53757,FTL,-0.406208581351192,-0.5312953903457486,-0.2811217723566354,15.543037646943006,-6.418524038673343,1.8484997774977239e-9,7.254489692821256e-9,10.590367467961647,FALSE
GSE53757,HTR7P1,0.6610502439476722,0.45747916019191404,0.8646213277034304,5.201866424599423,6.418240298348042,1.8511818607190456e-9,7.263769674713044e-9,10.588944680665753,FALSE
GSE53757,SYTL5,-1.176565782212117,-1.538952769682388,-0.814178794741846,4.905241703800634,-6.417135518596327,1.8616614425777603e-9,7.30363748391275e-9,10.583405206563603,TRUE
GSE53757,PLEK2,0.6281319894048097,0.4346484670767894,0.8216155117328301,8.778444936411793,6.416593374263885,1.86682538527026e-9,7.322640976338686e-9,10.58068703537707,FALSE
GSE53757,PPM1F,0.38431185324622796,0.26591802474619536,0.5027056817462605,8.200402621758782,6.415822006298183,1.874197000600681e-9,7.350296087374629e-9,10.57681981615278,FALSE
GSE53757,KRTAP3-1,-0.6473098676482557,-0.846779623084063,-0.44784011221244846,3.9945221056071962,-6.414056248464037,1.8911795861666963e-9,7.41562792313522e-9,10.567968239620827,FALSE
GSE53757,DLEU7-AS1,1.0577435971086446,0.7317873294793787,1.3836998647379106,5.516790277118225,6.413847958796472,1.8931928208661883e-9,7.422250127042219e-9,10.566924192541544,TRUE
GSE53757,SGCD,-0.6460098882885098,-0.8451178674782673,-0.44690190909875227,5.800488041134294,-6.412805868702556,1.9032969192580014e-9,7.460584806000184e-9,10.561701023319523,FALSE
GSE53757,RP11-389C8.2,0.7509959360962889,0.5195030343341839,0.9824888378583939,9.025647387612988,6.412058854001582,1.910572612924703e-9,7.48782140865317e-9,10.557957122752518,FALSE
GSE53757,STX1B,-0.9210157220262615,-1.2049396390955789,-0.6370918049569441,4.137079721635171,-6.411544452991219,1.915598629941734e-9,7.506233370965384e-9,10.555379180269503,FALSE
GSE53757,FHAD1,-0.5491408713487088,-0.7184299007427654,-0.37985184195465227,5.36735343012925,-6.411395165319065,1.9170596980474152e-9,7.510672241665216e-9,10.554631040295254,FALSE
GSE53757,ATOH7,-1.0240926322846176,-1.3398697912609414,-0.7083154733082937,6.58055320819825,-6.409971823051348,1.931045048632893e-9,7.564168928731483e-9,10.54749859181346,TRUE
GSE53757,CNTRL,0.559459635615154,0.3869249858536991,0.7319942853766088,7.297057465737206,6.408996337900176,1.940687831648098e-9,7.600639778861432e-9,10.542610889255345,FALSE
GSE53757,HS3ST3B1,-0.5982107493611274,-0.7827012538065432,-0.4137202449157115,6.697758805366419,-6.408815752967453,1.9424781263505815e-9,7.606349397723995e-9,10.541706107504988,FALSE
GSE53757,RALA,0.24987380855078944,0.17281063467374067,0.3269369824278382,10.722127748926072,6.408722052796647,1.9434076976856662e-9,7.60868722160302e-9,10.541236648651777,FALSE
GSE53757,BDKRB1,-1.0964677182152445,-1.4346680393417386,-0.75826739708875035,6.40285071867172,-6.407954599825019,1.9510378666381065e-9,7.637253445454214e-9,10.53739168099567,TRUE
GSE53757,CA12,-0.5915394230114447,-0.774003299944623,-0.40907554607826635,11.522983459660605,-6.407732701990744,1.9532495087175517e-9,7.64460293524762e-9,10.536280012415132,FALSE
GSE53757,RNFT1,0.4170769394254951,0.28841900152564626,0.545734877325344,8.07230885512876,6.407331346106678,1.9572560680131816e-9,7.658973633682503e-9,10.534269345412701,FALSE
GSE53757,RAX2,-0.8090652518515665,-1.0587084461373726,-0.5594220575657605,7.738061880114437,-6.405623521555016,1.974395162796e-9,7.724719788777784e-9,10.525714464068875,FALSE
GSE53757,IGF2BP3,1.242441085896844,0.8589946298847094,1.6258875419089787,4.685065904588078,6.404255769773195,1.98822786445455e-9,7.777509580906155e-9,10.518863999921232,TRUE
GSE53757,SENP1,0.5930091455026281,0.4099887536053626,0.7760295373998936,7.053081765744482,6.404120604715523,1.9896000185802337e-9,7.781534031924257e-9,10.518187062106337,FALSE
GSE53757,RASGRP3,0.7870075336370322,0.5441121679825253,1.0299028992915393,6.539159182113348,6.40408743679235,1.9899368715379734e-9,7.781534031924257e-9,10.518020950704953,FALSE
GSE53757,CETP,1.4106641869364467,0.9752483212239487,1.8460800526489447,6.542355900490458,6.403493646055423,1.9959769084340107e-9,7.803819491621695e-9,10.515047212414752,TRUE
GSE53757,AKR1B1,0.9897293017027243,0.6842196191741672,1.2952389842312815,12.424409847399357,6.4030816679663545,2.0001781468889686e-9,7.818909277433727e-9,10.512984092580107,FALSE
GSE53757,LOC344887,-1.2298675469174671,-1.609528678077225,-0.8502064157577093,7.047863451671331,-6.402650507971065,2.004584318029567e-9,7.834794874703877e-9,10.510824992014536,TRUE
GSE53757,SLC22A15,-0.6472215580357634,-0.847021470597553,-0.4474216454739739,8.04146061416249,-6.402583817834133,2.005266699872721e-9,7.83612332930621e-9,10.510491038038287,FALSE
GSE53757,TP53I3,-0.47424568649447624,-0.6206855556341169,-0.3278058173548356,10.24697665607021,-6.400908944345606,2.022479385695253e-9,7.901948994125236e-9,10.502104666158937,FALSE
GSE53757,MIB2,-0.49430027707971663,-0.6469334452847874,-0.3416671088746459,6.418275887192069,-6.400877663327682,2.0228022403230555e-9,7.901948994125236e-9,10.501948048493636,FALSE
GSE53757,RAN,0.29810289208950974,0.20604437789091112,0.39016140628810836,12.045752840110175,6.400292469867504,2.0288514419494313e-9,7.924226867839363e-9,10.499018183015115,FALSE
GSE53757,FGFR2,-0.5503226904636862,-0.7202834995794447,-0.38036188134792764,6.218746500885641,-6.399797340910805,2.0339835405840074e-9,7.942915755002917e-9,10.496539356569594,FALSE
GSE53757,LINC00284,-1.8767180172138984,-2.456573393266996,-1.2968626411608009,5.485876340016353,-6.397008492488997,2.063130004030585e-9,8.055360834849792e-9,10.482579190016805,TRUE
GSE53757,SURF1,-0.5795287881113167,-0.7586267623188624,-0.400430813903771,9.39344204489686,-6.395609409210297,2.0779063743505602e-9,8.111669995758543e-9,10.47557706259927,FALSE
GSE53757,IGFALS,-0.9039789611938543,-1.1833587438780255,-0.6245991785096832,6.281774383595161,-6.395300263516354,2.0811854294098662e-9,8.123084719361608e-9,10.474029966454028,FALSE
GSE53757,KRT82,-1.0825188957672942,-1.417085307850766,-0.7479524836838224,6.682568910813226,-6.39515004942565,2.082780562309703e-9,8.127924145598841e-9,10.47327824650264,TRUE
GSE53757,LILRB5,1.1549092217080743,0.7979417385100094,1.5118767049061392,6.687695621006496,6.394650068063179,2.088098568572943e-9,8.14728773003904e-9,10.470776248804418,TRUE
GSE53757,OCA2,1.2583545186903053,0.8693887073964423,1.6473203299841686,6.302548876081753,6.394243560779164,2.092432194112725e-9,8.162804535600878e-9,10.468742092821254,TRUE
GSE53757,C9orf9,-0.6776173149624923,-0.8870799380266151,-0.46815469189836956,6.700656634530394,-6.394042946213032,2.094574133559402e-9,8.169767503552527e-9,10.467738247307294,FALSE
GSE53757,CTGF,-1.0481333140860083,-1.372169616569911,-0.7240970116021054,12.238759235133042,-6.393231769708345,2.1032570001396966e-9,8.20223626439343e-9,10.463679419631527,TRUE
GSE53757,UBE2QL1,-1.2778644994809485,-1.6730813642669458,-0.8826476346949512,7.71003154750266,-6.390677890942845,2.130825804164685e-9,8.308332378883435e-9,10.45090262995336,TRUE
GSE53757,PTPLA,-0.63818091370078,-0.8355909041760592,-0.4407709232255008,7.127719935295223,-6.389579466543896,2.1427922486898114e-9,8.35356732833922e-9,10.445408203348096,FALSE
GSE53757,NCBP2-AS2,-0.3698623626595306,-0.4842937748338827,-0.2554309504851785,9.608169739046309,-6.388405486034647,2.1556549357577312e-9,8.402280226599129e-9,10.43953642066806,FALSE
GSE53757,CRELD2,0.5385672829070817,0.37192400380337237,0.7052105620107909,10.532356294545988,6.387777146258302,2.1625705120816744e-9,8.427799917633914e-9,10.436393963046227,FALSE
GSE53757,LIG3,-0.28997078955786576,-0.3797291803592586,-0.20021239875647293,7.6956244023137135,-6.385233523300285,2.1907896953736044e-9,8.536319521482981e-9,10.423674541077938,FALSE
GSE53757,CDK7,0.42983500258357915,0.296774220764979,0.5628957844021794,10.192198309808893,6.384829425666519,2.195306025274136e-9,8.552460728464538e-9,10.421654105800988,FALSE
GSE53757,EXOC6,0.49536156093025635,0.3419669692408856,0.648756152619627,7.757908709363185,6.382779585179949,2.2183572273337806e-9,8.6407921963563e-9,10.411406272466811,FALSE
GSE53757,KIAA2018,-0.5195801429957001,-0.6804807346256869,-0.3586795513657132,6.79573199411122,-6.382524579828353,2.221241462623496e-9,8.649215953261148e-9,10.410131544680498,FALSE
GSE53757,WBP1L,0.30772604264822684,0.21243116541969642,0.40302091987675726,10.61142676866867,6.382521535719034,2.2212759152693405e-9,8.649215953261148e-9,10.41011632787484,FALSE
GSE53757,HSP90B1,0.5446586683344858,0.37594547534778766,0.713371861321184,11.798125945212457,6.380768187188549,2.2412076130689078e-9,8.725341192277797e-9,10.401352414270518,FALSE
GSE53757,KLF10,0.7058586536902812,0.48718766508105593,0.9245296422995065,12.156662618633998,6.380051243861297,2.249408278352842e-9,8.755777714990307e-9,10.397769242328328,FALSE
GSE53757,TNFRSF21,-0.7413071369892945,-0.9709674046774904,-0.5116468693010986,10.890741981028826,-6.379841753221711,2.2518100802798412e-9,8.763635760640035e-9,10.396722283006769,FALSE
GSE53757,ISCA1,-0.3655388162608597,-0.47879590949562745,-0.252281723026092,10.99618084184937,-6.379192119477638,2.2592741642714996e-9,8.791189265056446e-9,10.393475768088953,FALSE
GSE53757,DSTN,-0.312408496639043,-0.40923248523517963,-0.2155845080429064,11.692142650588348,-6.377308990237386,2.2810485704367982e-9,8.874407633326635e-9,10.384065961116109,FALSE
GSE53757,MAP1LC3C,1.454377511714555,1.0035689416852618,1.9051860817438482,4.50861924908285,6.376503156411041,2.2904293068272838e-9,8.909388395139111e-9,10.38003976573699,TRUE
GSE53757,ERCC3,0.38447175687760415,0.2652408091150646,0.5037027046401438,9.043577778034757,6.373427324455566,2.3265854406872993e-9,9.048491396043754e-9,10.364674575278043,FALSE
GSE53757,TWSG1,-0.46831339353102625,-0.6135494635634203,-0.32307732349863216,9.710309301402484,-6.373231319608144,2.328908401178398e-9,9.055986441020011e-9,10.36369558192852,FALSE
GSE53757,PEG3-AS1,-1.1180382338926558,-1.4647731028462398,-0.7713033649390717,5.666356625783506,-6.37318799299001,2.3294221965226848e-9,9.056445175265766e-9,10.36347917899,TRUE
GSE53757,RPL18,0.441924030324069,0.3048696091156937,0.5789784515324443,10.982764104483197,6.373120934923228,2.3302176348154748e-9,9.05799855327524e-9,10.363144246494906,FALSE
GSE53757,CXorf21,0.989977387812459,0.6829166953656494,1.2970380802592687,7.691544031305442,6.3723356287052475,2.3395528013244095e-9,9.09274131039621e-9,10.359222052918993,FALSE
GSE53757,HS6ST3,-0.8641512535174867,-1.132256421040872,-0.5960460859941012,4.685418829084994,-6.37062690445808,2.359992247230679e-9,9.170622047662691e-9,10.350688805151043,FALSE
GSE53757,SFTPB,-0.45125414280374576,-0.5912580619071166,-0.31125022370037486,7.037239569869971,-6.3705745302477395,2.360621505476858e-9,9.171509601852693e-9,10.350427272311306,FALSE
GSE53757,DPY19L1P1,0.9751192538233543,0.6725758941074547,1.277662613539254,5.957121417648808,6.370414602223063,2.3625440080397965e-9,9.177136458139465e-9,10.349628672396973,FALSE
GSE53757,CLOCK,-0.3148710487311079,-0.41256428202902945,-0.21717781543318632,8.94822271668459,-6.370387331969824,2.362871978798059e-9,9.177136458139465e-9,10.349492499624054,FALSE
GSE53757,RAB11FIP2,-0.3016143923313759,-0.3952144708079163,-0.20801431385483546,10.687954059507703,-6.369032136512595,2.3792270455909604e-9,9.239089409898367e-9,10.342725804100693,FALSE
GSE53757,COL4A3BP,0.3107300946654543,0.21429674346757985,0.40716344586332875,10.024629147012652,6.368741912511443,2.3827440460027945e-9,9.251176611665354e-9,10.341276776757754,FALSE
GSE53757,LOC284023,0.5999873735776139,0.4137567900916759,0.7862179570635519,7.893726117032383,6.367789505787083,2.3943215052742617e-9,9.294549718472192e-9,10.336521870537178,FALSE
GSE53757,TRAF7,-0.5130634792055921,-0.672326262276383,-0.3538006961348012,6.97184237369586,-6.367286521822618,2.4004580977728634e-9,9.31679071705566e-9,10.33401087571477,FALSE
GSE53757,SLC5A3,-0.8565819096566664,-1.1225196357376603,-0.5906441835756723,9.638878269366225,-6.36629177673095,2.412639964393108e-9,9.362483443913555e-9,10.329045240185495,FALSE
GSE53757,G6PC3,-0.39645611588213536,-0.5195675606163515,-0.27334467114791927,9.766013462691015,-6.364939586458041,2.429296778900273e-9,9.42552319844637e-9,10.32229598351572,FALSE
GSE53757,OR51J1,-0.7541015266303921,-0.9883216971713369,-0.5198813560894473,6.32089242520512,-6.363603602366176,2.4458650744609996e-9,9.488198186447553e-9,10.315628407502752,FALSE
GSE53757,SNRNP40,-0.34942686686785424,-0.4579914008541368,-0.24086233288157166,8.435153878612676,-6.361593483684521,2.4710034060631343e-9,9.584091868236059e-9,10.305597867514203,FALSE
GSE53757,FAU,0.4645114172769829,0.3201788560297598,0.608843978524206,14.117021726640813,6.361062555037188,2.477685475507392e-9,9.608380284679513e-9,10.30294881790484,FALSE
GSE53757,MLEC,0.5935974343311896,0.4091535731196738,0.7780412955427054,11.19039771314396,6.361000090031317,2.4784728047367394e-9,9.609804740277342e-9,10.302637159139556,FALSE
GSE53757,LMAN2,0.6865640078046522,0.47322007208079264,0.8999079435285118,6.770658095671171,6.3606034677263965,2.4834777082215655e-9,9.627578780770827e-9,10.300658318158154,FALSE
GSE53757,LOC101926951,-1.0551875131642061,-1.3831007565367288,-0.7272742697916834,4.752836631100777,-6.360163473211005,2.4890415532182185e-9,9.647513253876477e-9,10.298463164181852,TRUE
GSE53757,SLC29A1,0.5477485077044524,0.3775007321988717,0.7179962832100331,7.922847173105475,6.359124809361437,2.502224423516192e-9,9.69696727812508e-9,10.293281558105837,FALSE
GSE53757,MUC19,-1.5113882045297082,-1.9811713979117722,-1.0416050111476443,5.019747933202997,-6.358814335582608,2.5061783211819978e-9,9.710645213995616e-9,10.291732782736728,TRUE
GSE53757,SYTL2,0.7547409047595548,0.5201346810846329,0.9893471284344767,9.779096085976498,6.358518673359646,2.5099493072627903e-9,9.72360991367637e-9,10.290257933193578,FALSE
GSE53757,SIK2,-0.44653426856154704,-0.5853617106420202,-0.30770682648107384,7.627467295368914,-6.357363788455301,2.5247327088290494e-9,9.779225389877882e-9,10.284497399009021,FALSE
GSE53757,XPOT,0.4401976279816376,0.30332436086313097,0.5770708951001442,10.2369447951761,6.356625943389719,2.5342225031328328e-9,9.814321406851594e-9,10.280817355851061,FALSE
GSE53757,LRRC34,-0.7899923834034159,-1.0356615125956015,-0.5443232542112304,6.793433079280784,-6.355795418187436,2.544946292708533e-9,9.854183648192796e-9,10.276675352498495,FALSE
GSE53757,LOC101928243,1.145564471958085,0.7893071823734712,1.501821761542699,5.921883732879231,6.355553349110861,2.5480802973355076e-9,9.864649272933403e-9,10.275468160490965,TRUE
GSE53757,TPSB2,1.6587448360356178,1.142874193741687,2.1746154783295486,8.006134077190966,6.355304482575956,2.5513062656320158e-9,9.87546732492988e-9,10.274227096679363,TRUE
GSE53757,GPRIN3,0.4812147061809821,0.3315020459228746,0.6309273664390896,7.456517874589684,6.352986838111829,2.5815426892537776e-9,9.990814737842766e-9,10.26267062847119,FALSE
GSE53757,NKD1,-0.6424745919378494,-0.8424049755863823,-0.4425442082893165,4.943045697702657,-6.3514772922581155,2.6014258264146667e-9,1.0066061712898287e-8,10.255144856128096,FALSE
GSE53757,MIF4GD,0.3657999354592565,0.2519656287266204,0.47963424219189255,9.63167639660631,6.351379302118392,2.6027217087115176e-9,1.0069373130760826e-8,10.254656365498347,FALSE
GSE53757,LINC00687,-1.3801434208775725,-1.8096749571262425,-0.9506118846289023,3.8996633013577475,-6.350775432673303,2.610721681117528e-9,1.0098615733553514e-8,10.251646109580784,TRUE
GSE53757,CKB,-0.7944386411223743,-1.041706423075845,-0.5471708591689035,10.30671197608229,-6.350244084903747,2.617780903348219e-9,1.0124210119778101e-8,10.248997503383068,FALSE
GSE53757,GPR137B,-0.7478236372811636,-0.9806004030885237,-0.5150468714738036,11.743039155948665,-6.3497576550844785,2.6242598319082524e-9,1.0147551961139229e-8,10.246572908745618,FALSE
GSE53757,TFF1,-0.7601972862451752,-0.9968397481750865,-0.523554824315264,6.449695669985118,-6.349378717059034,2.6293179697648375e-9,1.0165392894258107e-8,10.244684176096053,FALSE
GSE53757,SEPSECS,-0.3725899846955352,-0.48861140229512823,-0.2565685670959422,7.8228973980409915,-6.34732302964318,2.6569252993289443e-9,1.0270392101477657e-8,10.234439162970345,FALSE
GSE53757,AK2,-0.3202302780199607,-0.4200124071149265,-0.22044814892499487,9.940989116084793,-6.343182663159405,2.713397797645653e-9,1.0486915812522389e-8,10.21381031940622,FALSE
GSE53757,WDR5,0.3910445267645169,0.2691852378538786,0.5129038156751552,8.442850071893172,6.342568466551305,2.721875096751567e-9,1.051790275522308e-8,10.210750809549511,FALSE
GSE53757,PROS1,0.8529083446862868,0.5871045053128341,1.1187121840597396,12.115889085073597,6.342182071390442,2.7272215688372022e-9,1.0536783096081592e-8,10.208826137134436,FALSE
GSE53757,STMN3,0.7702587377504089,0.5301751911500183,1.0103422843507994,7.460763111188121,6.341205497808161,2.740780319819518e-9,1.0587380333863004e-8,10.20396202229742,FALSE
GSE53757,PRX,-0.7842673160813677,-1.028899967999538,-0.5396346641631973,4.589286208717975,-6.336468569699642,2.8074946035381613e-9,1.084326072399614e-8,10.180374336345297,FALSE
GSE53757,NR2F6,-0.6037342139143571,-0.7920802722422029,-0.41538815558651127,6.095640604838271,-6.335586785743275,2.8200887301039392e-9,1.0890064159456225e-8,10.175984562240563,FALSE
GSE53757,FOXO3,0.4221212948109742,0.29041765457631047,0.5538249350456379,9.041905689063782,6.334860776168552,2.8304997062471683e-9,1.092842276053581e-8,10.172370536510813,FALSE
GSE53757,C17orf58,0.3756387091096651,0.25843444588778247,0.4928429723315478,9.966230304250058,6.334677681381844,2.833131249801961e-9,1.0936737471818605e-8,10.171459140152686,FALSE
GSE53757,FGFR4,-0.6579401276549838,-0.8632604398769399,-0.45261981543302765,6.654071264366249,-6.333620689886175,2.848370060005682e-9,1.0993709003530702e-8,10.166198012793798,FALSE
GSE53757,RP11-75C9.1,-1.2957848204801,-1.700319805543549,-0.8912498354166509,5.844272483526888,-6.331030323690701,2.8860575527522767e-9,1.1137290741604333e-8,10.15330667760207,TRUE
GSE53757,FTO,0.364842168536456,0.2509384621309989,0.4787458749419131,11.879947800232035,6.330889948326569,2.8881138407644125e-9,1.1143346488480566e-8,10.152608164170493,FALSE
GSE53757,BCL2L13,-0.28774787295445814,-0.37758893389012754,-0.19790681201878874,7.957122361071515,-6.330453776151446,2.8945123082959653e-9,1.1166151005532236e-8,10.150437809771246,FALSE
GSE53757,LIX1,-1.8458312024849242,-2.4221954110689397,-1.2694669939009087,5.576393693822041,-6.329837648993242,2.903574410192369e-9,1.1199221595617228e-8,10.147372159088762,TRUE
GSE53757,APOBEC3D,-0.6335440097233421,-0.8314090705973249,-0.4356789488493593,6.784611812431263,-6.328565331707145,2.9223762844250188e-9,1.1269841460921023e-8,10.14104205061932,FALSE
GSE53757,PXDC1,0.572052719312922,0.3933043510473612,0.7508010875784827,8.712375754846894,6.325451939481998,2.96889154049086e-9,1.1447293300712989e-8,10.12555514919089,FALSE
GSE53757,CREBZF,0.30882894625116736,0.2123229122661884,0.40533498023614634,8.367650492097676,6.325008642485884,2.9755735249114807e-9,1.1470039477973028e-8,10.123350413712748,FALSE
GSE53757,LINC00936,-0.46210865324587463,-0.6065134336147718,-0.31770387287697743,8.566451087639354,-6.324994068246576,2.975793458970625e-9,1.1470039477973028e-8,10.123277930286664,FALSE
GSE53757,ATP5I,-0.35675121067724996,-0.4682578587138889,-0.24524456264061098,12.757722537737289,-6.3235693628569845,2.997370488565709e-9,1.1551261037288768e-8,10.116192765642475,FALSE
